run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
k9jciqgq,True,1000,sum,['one_hot_gene'],5.0,100,10,1100.0,-0.12343674026081251,-0.018633969714041188,0.06670842750706099,0.081155554234214,0.297899280985209,0.13840471409503863,0.031211609948438936,0.03970029627448881,0.001914776265972288,0.004426626675785823,0.043758156565059825,0.06653289919871087,-0.011835505380503264,0.2273512050910379,-0.04544786330713091,0.2808965296112813,-0.014511627206523324,0.25630662234590407,-0.007378227994714326,0.2760960732100205,-0.03793850339309923,0.2623003476249135,-0.02765247369271089,0.5356647651823582,0.007156351890261767,0.6008692814472059,0.04051539314442622,0.5685416800032562,0.017070170867145202,0.6058113987756111,-0.07706190140036691,0.5679065076682963,0.08422270871215949,0.27656771715942907,-0.06258664508462286,0.29394269895774155,0.11552721547431108,0.279559891975732,0.05121502825448355,0.24427320050751267,0.030143123980385836,0.2452100130895596,0.004046544729409381,0.0025378743477481895,0.0040728812778108225,0.0023781536181811517,0.0045911242517156295,0.002339967297730286,0.002728079476147715,0.002610752960329713,0.0020186697508134304,0.002798843314746665,0.036673637118554286,0.03552896513858458,0.040933916199551085,0.03457294151807068,0.04019720501848004,0.03423903820343488,0.03733000119263807,0.03537591876936861,0.03214703051158759,0.03687258136609979,0.06361245734452789,0.05037731977535317,0.06381912940342278,0.04876631643031029,0.06775783535293634,0.04837320847049827,0.05223102024800698,0.051095527791869544,0.044929608843316565,0.05290409544398869,-0.02342234545639421,0.017080044976766903,0.26059015557663145,0.02108840647875652,-0.007994491838248921,0.04573766947895629,0.5757587266153456,0.02852618058696086,0.04370428626734342,0.06770958974311664,0.26791070433799496,0.02214929546275147,0.0034914598971793956,0.0010732301905826082,0.002533118307747201,0.00018572890608748818,0.037456358008162216,0.003479340088659247,0.03531788899911171,0.001022723659609934,0.058470010238442116,0.009534004922897707,0.050303293582404,0.0018360836410939092
xsy1yojf,True,1000,sum,['one_hot_gene'],5.0,200,10,2200.0,-0.12775871515605886,-0.021908572495818342,0.05675789541372071,0.02313672140321064,0.22604225626214408,-0.0266846314723471,0.03158376194341456,0.03984448281429419,0.0019221426041513515,0.004440856953252897,0.0438422467963419,0.06663975505096711,-0.008925228067665048,0.2262265149119156,-0.04855346621233836,0.2796472668698504,-0.01516192913825809,0.2567453626786028,-0.0012979401753852038,0.28084927708001595,-0.030217404380038504,0.26007738567217575,-0.021274395181550596,0.5440186517431043,0.0061283591741704176,0.601235770779641,0.026548777974208307,0.5676993776750122,0.04016687696645081,0.5982956711357481,-0.06023177974085363,0.5781093741741348,0.14359644352458856,0.2825761479525821,0.00616222482222966,0.2799638748722932,0.08015017111481808,0.300347795043296,0.059921572345714366,0.2404077326771353,0.0035376579128747216,0.2438376315033001,0.004034905913357994,0.002541568551859509,0.004084980161335173,0.0023822850663397692,0.004594067162264567,0.002338586838980003,0.002711613457776441,0.002593610573591091,0.002003653110646649,0.0028072772650411036,0.036634531731563426,0.035577895599222996,0.04100756519587506,0.03458364618371443,0.040206029521763345,0.03424105587440288,0.03727545923243187,0.03528931799701368,0.031974397453703646,0.03683117994698243,0.06352090926110862,0.05041397179214815,0.06391384952680579,0.0488086576986068,0.06777954825951975,0.048358937529478487,0.052073154866749155,0.050927503115616134,0.04476218393517735,0.05298374529080691,-0.020831193594737042,0.01878873276557429,0.2607091614425121,0.02218918569983935,-0.001732432161514938,0.040066298114655154,0.577871769101528,0.023519034350427084,0.05867361394404508,0.05803470196145939,0.26942663640972137,0.02615795789725169,0.0034858439610761655,0.0010822331619033533,0.002532665659162295,0.0001867391156918217,0.03741959662706747,0.0035680885374273445,0.035304619120267285,0.0010070092935494375,0.05840992916987213,0.009625755518833668,0.050298563085331295,0.001843980312138304
veym16lu,True,1000,sum,['one_hot_gene'],5.0,500,10,5500.0,-0.1185669437161625,-0.02222615061168032,0.05856686874021982,0.02742506153884033,0.2766332327677336,0.020829547850596306,0.031231323819147304,0.039813767334824696,0.001906476225115831,0.004442237036581273,0.043663213637063304,0.06665010905153324,-0.009136466295546208,0.22765362584306204,-0.04139891618324065,0.28608388319965916,-0.014886640014660111,0.25415659231682464,0.0027384120557036873,0.280210386432136,-0.02476758763628295,0.2609814154742669,-0.015208644025576076,0.5407324041514396,0.008798327634809424,0.594822422798682,0.0248736453962878,0.5745949656000082,0.06675657863438768,0.5992161892346362,-0.04983821090091535,0.5747352110218966,0.2294180749334932,0.28952610582275295,0.020564089597257005,0.3057083336359434,0.05626620725049121,0.30866971607735605,0.08805434159366414,0.2335504828010999,0.13540512413063924,0.2649238937660365,0.004035750699820949,0.0025368810039756427,0.0040571072908770585,0.0023609984740148786,0.004592821354392394,0.002346732182437279,0.0027006826183219733,0.0025959147269304377,0.0019930538505053873,0.0028038473626956595,0.036740230303171605,0.035607439007039575,0.04085203872393407,0.03452675237753138,0.04025078592948484,0.034320244662454716,0.03714662705199592,0.035315529782390026,0.031900958741288246,0.03684970776431193,0.06352755858539622,0.05036745977290936,0.06369542598081167,0.048590106750395996,0.06777035749051641,0.048443081884179076,0.05196809230982,0.05095011998936252,0.044643631690369764,0.05295136790202553,-0.017490239614805246,0.016660936479036687,0.26181718065318976,0.023204064652898863,0.007076339347798695,0.04363864921578604,0.5768202385613325,0.023115407285320435,0.10594156750110895,0.08091887458571784,0.28047570642063774,0.031453667809315036,0.003475883162783552,0.0010838061085205314,0.0025288747500107796,0.00018810020952886143,0.03737812814997493,0.0035630081583831307,0.03532393471874552,0.0010063948188029817,0.05832101321138281,0.009652886924468735,0.0502604272597745,0.001858830840776095
noiclqhn,True,1000,sum,['one_hot_gene'],10.0,100,2,2630.0,-0.16735058384890666,-0.022240601495799428,0.06504124375571224,0.07063182463527498,0.1318363456241082,0.010046068882254882,0.03146330952534972,0.03968681212403507,0.001989622656905329,0.004442299835065354,0.044605186435047316,0.06665058015550468,-0.0317866741856061,0.3460737250499475,-0.08659612117473281,0.3878935254290401,-0.01904428988115736,0.35815166770746565,0.00961597236334566,0.39802588152876295,-0.05086510810082845,0.3719764586720178,-0.023061541953760006,0.6754413328944416,0.01248341838526597,0.6887104550783448,0.04984187984524025,0.6846801169813325,0.1045281799503107,0.6961203266834217,-0.04098463219879514,0.6911470230088058,0.17441737477458624,0.3370882001915236,-0.04642313170283052,0.3540421795878034,0.1361408658511959,0.3526849646150401,0.08396277667514623,0.32139453885092406,0.09497402974421476,0.3052358722869939,0.0041263336837844165,0.002147913423860073,0.004233187664160242,0.002024302881511826,0.004611636601670316,0.002019520615343993,0.0026820575075146903,0.00217101421014478,0.0020438104945269646,0.002382730538763517,0.03665443814116584,0.033940427069959,0.04161048222644927,0.0330785667623864,0.04038033903440117,0.03282693632489452,0.03694736830268534,0.0337198293580919,0.03195787271353827,0.035187661884374964,0.06423654476841369,0.04634558688656421,0.06506295154817557,0.044992253572274266,0.06790903181219944,0.04493907670773837,0.051788584722066794,0.04659414351766518,0.04520852236610885,0.04881322094231763,-0.03573524419579581,0.03593971895168435,0.3724242516774468,0.021171911266746557,0.020561460805652354,0.058446333431313634,0.6872198509292693,0.007778926428898315,0.08861438306846252,0.08354360073474289,0.334089151106457,0.020896092936181075,0.003539405190331325,0.0011121317278351608,0.0021490963339248375,0.0001478428277392217,0.03751010008364798,0.0037725143650467917,0.03375068427994136,0.0009228910052204445,0.05884112704339287,0.009818793115413036,0.04633685632531193,0.0015780049953332805
tk0sj8dd,True,1000,sum,['one_hot_gene'],10.0,200,2,5208.0,-0.16393239435912843,-0.01902814907660688,0.07318706532836153,0.1197242545763202,0.29533510601313506,0.035046456526090175,0.031239324207384244,0.03957976139435327,0.0019837967230782903,0.004428339641319328,0.04453983299338122,0.0665457710250571,-0.0294463706519017,0.3488184877407272,-0.08263435095072813,0.38348592048313446,-0.019320804915620386,0.3716220240957536,0.006066450319973105,0.39357664591924457,-0.0870199302786352,0.37429887143243423,-0.02422052242898437,0.6694858500569397,0.01566538205844993,0.6882844823458627,0.03770108074009258,0.6808687948270146,0.08595775298522083,0.7059978961102163,-0.07569281541025767,0.7016067562658481,0.2002104338601755,0.33483890398099425,-0.017431380462977306,0.3948008019745285,0.04576246076583835,0.36806567529902623,0.06992020666980173,0.2892073085602625,0.11049689425452228,0.32994775082572847,0.004116974313729529,0.0021388978622368816,0.004217753303118752,0.002038879311860511,0.004612887957343964,0.001977137296647794,0.002691669962864191,0.002187060338103033,0.0021141274214333127,0.00237391927064424,0.03653045450590008,0.03396491146134058,0.04155043214768673,0.03308563075835684,0.04029736766985003,0.032701393917726106,0.03701317624884049,0.03384661677272829,0.032250707828901166,0.03511463655398073,0.06416365259030637,0.046248220098041415,0.06494423225444082,0.045153951231985345,0.0679182446574112,0.04446501205046271,0.051881306487637634,0.046766016915095875,0.04597964137999896,0.04872288241313562,-0.04247100129538246,0.04080183370335848,0.3743603899342588,0.016676562906774713,0.00788217558890426,0.06136143645171027,0.6892487559211763,0.0149581072437108,0.0817917230174721,0.08082580472299386,0.343372088128108,0.0401295940192355,0.0035506825916979496,0.001083460121669699,0.002143178815898492,0.00015299774889615523,0.0375284276802357,0.0036386573734586624,0.033742637892826506,0.0009298447267368767,0.058977415473958995,0.00950966979644744,0.046271216541744195,0.001640630841136524
5cex6nd3,True,1000,sum,['one_hot_gene'],10.0,500,2,12974.0,-0.17342947735825587,-0.021278920641963017,0.0661970882681137,0.09379936024182016,0.2256267194644392,0.1288057267525783,0.03131163389906827,0.03961345910530633,0.001999983472604104,0.0044381207066956415,0.044721174767710474,0.0666192217509004,-0.028846742228417543,0.3474775211333694,-0.07896216690082158,0.3908963247532839,-0.01677652319059786,0.3656115094910378,0.00672792310367587,0.39301442546867194,-0.07182084216016138,0.3741434986333001,-0.01918875690022278,0.6718222327963606,0.017600922470045285,0.6952090307491839,0.05005235969821638,0.685068325121026,0.0893808882683593,0.7070947383427861,-0.06695960711943758,0.6907397152141223,0.17028437561763446,0.3476698441999776,-0.02081704208881908,0.3722744164217753,0.06026275498294351,0.34345359465666986,0.15064638971712097,0.34050243144598386,0.110243336804837,0.3439776895112663,0.004114576272522485,0.002143302456894149,0.004203447118955509,0.002014372296593689,0.004601373931069951,0.0019960488642913436,0.0026898786294056133,0.0021890879810696896,0.0020845669616137673,0.002374508757325914,0.0366163272205414,0.033997864787778324,0.04152217776235912,0.0329871402149611,0.0402724679707058,0.03276594880504999,0.03698165199625851,0.03385354548891126,0.03208517290515122,0.03510526858073386,0.06414496295518834,0.04629581468009985,0.0648339966295115,0.0448817590630502,0.06783342782927862,0.044677162670556235,0.0518640398484886,0.04678769048659796,0.04565705817958235,0.04872893141990612,-0.037935670275264496,0.036594169586651695,0.3742286558959326,0.018845437104150473,0.01417716128339212,0.06052026982236164,0.6899868084446957,0.012987138122852803,0.09412396300674337,0.07683268094232919,0.34957559524713455,0.012942238127463564,0.0035387685827134654,0.0010883242492676379,0.0021434640712349575,0.00015318219850633105,0.037495559571003215,0.003682197330222972,0.03374195357548691,0.0009299058592666179,0.05886669708840988,0.009583876865265732,0.04627427166404207,0.0016415896249480709
557ngp16,True,1000,sum,['one_hot_gene'],10.0,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vrv306p3,True,1000,sum,['one_hot_gene'],5.0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e84qh01y,True,1000,sum,['one_hot_gene'],5.0,200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m4rhkond,True,1000,sum,['one_hot_gene'],5.0,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idtf9evx,True,1000,sum,['one_hot_gene'],5.0,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97benh4l,True,1000,sum,['one_hot_gene'],5.0,200,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7lx9vml,True,1000,sum,['one_hot_gene'],5.0,500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zg2pi3k1,True,1000,sum,['one_hot_gene'],5.0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7r6onm1r,True,1000,sum,['one_hot_gene'],5.0,200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f272vblt,True,1000,sum,['one_hot_gene'],5.0,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9hju1lc,True,1000,sum,['one_hot_gene'],5.0,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5o4kn6tt,True,1000,sum,['one_hot_gene'],5.0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4k2tk7y2,True,1000,sum,['one_hot_gene'],5.0,200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlm6u6gg,True,1000,sum,['one_hot_gene'],5.0,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gqpvqiqm,True,1000,sum,['one_hot_gene'],5.0,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gwhvcnel,True,1000,sum,['one_hot_gene'],5.0,200,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pc8fbdv9,True,1000,sum,['one_hot_gene'],5.0,500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpojd6h4,True,1000,sum,['one_hot_gene'],5.0,100,2,1196.0,-0.09572759592997504,-0.022992807975034113,0.04977203459238313,0.021317622009611147,0.21109771036732372,0.016587508877822087,0.0313593720752315,0.039921776573322194,0.001867549030104276,0.004445568661126213,0.043215148155528474,0.06667509775865509,-0.0117727316087044,0.24510318811418608,-0.03838116340023978,0.2909622515502043,-0.014550884114354012,0.264662073741156,0.011814654628617305,0.2937499953346786,-0.0289978252927352,0.26501435574903853,-0.035171962045736346,0.5653935201348302,0.010834841730157332,0.6121244473260727,0.026192280942561097,0.607640323579695,0.12960593079914706,0.6123186628542534,-0.055965725340028104,0.5974730042002907,0.159592994678385,0.2499042232626404,-0.028688320662817,0.2665311902107046,0.12436120961605096,0.3194574049752282,0.04152376174230187,0.2517256776945019,0.05456404123355541,0.2564142809326657,0.004046293683785792,0.0024795654464298132,0.0040453506560009156,0.0023448651777350014,0.004591301906990104,0.0023136775880056447,0.002676103259352709,0.0025470842499626355,0.002001281171071987,0.002788546328066626,0.03666101855186655,0.03540137056185229,0.04066729526422425,0.03429343885748577,0.04030991104734055,0.034105775113782405,0.03710216398279197,0.03513914249425909,0.03197681870988052,0.03672181945803221,0.06361048407130536,0.04979523517797474,0.06360307112082651,0.04842380796400673,0.0677591462976778,0.04810070257289019,0.05173106667518764,0.05046864620695344,0.04473568118484379,0.05280668828914218,-0.01637758995748322,0.01912309999464051,0.2718983728978527,0.020363328052987774,0.015099073217220208,0.07216378236603907,0.5989899916190284,0.019723208370241788,0.07027073732149525,0.07377368927414207,0.26880655541514814,0.029040096673961138,0.0034720661354403015,0.0010848786156330466,0.002494747758039944,0.00019009103416353044,0.037343441511220765,0.0035061553556968066,0.03513230929708235,0.0010436066371552971,0.058287889869968225,0.009655829194504582,0.049919016042193454,0.001884010157608183
a8aw4cdw,True,1000,sum,['one_hot_gene'],5.0,200,2,2342.0,-0.11910156553793172,-0.023037171764000774,0.05507350036528644,0.025521852698755513,0.2618984106098896,-0.03959351606111703,0.031298289822924256,0.03984663706346395,0.001907387430116441,0.004445761450624226,0.043673646860737894,0.06667654348137901,-0.013563508508914746,0.2443112589436811,-0.04608237180279984,0.28772211481077437,-0.01503835221539207,0.27264530375776985,0.003399557590572422,0.29535434822910656,-0.030184586360985977,0.27630017668047635,-0.04767703656481292,0.5678294730756709,0.007977959070973865,0.6163056588442013,0.02780100690612348,0.5926265362701802,0.07370109615663555,0.6067193646942204,-0.07927594096204624,0.5883336290867109,0.06325357650844651,0.27339704902404927,-0.030104209594003388,0.3167895938830223,0.1556700275194557,0.28379027135529666,0.07807822277492515,0.21198666323957785,-0.0067470870538941085,0.2415588916614854,0.00405345538031508,0.0024821666499006538,0.004075353211479946,0.0023555806633745176,0.004593507920761258,0.0022885590408591567,0.002698892171085475,0.002541298165768957,0.002003589283413989,0.002745727757712574,0.03684351306617703,0.035472170787581456,0.04080710400769037,0.034391957814744564,0.040262383872429905,0.0340454255005011,0.037101809001779465,0.035164208415009605,0.03198456457303049,0.036634798672026125,0.06366675255040954,0.04982134733124601,0.0638384931798985,0.048534324589660435,0.06777542268965395,0.047838886283641226,0.051950863044664376,0.05041129006253418,0.044761470970176895,0.052399692343682455,-0.02029385225950404,0.018689367561126997,0.2752666404843616,0.01952453643986314,-0.0034945830786252525,0.06075588339242418,0.5943629323941968,0.018557725456840223,0.05203010603098598,0.07373348667960021,0.2655044938326863,0.040200664263672824,0.0034849595934111502,0.0010854712646861525,0.002482666455523172,0.00017781146121326717,0.037399874904221454,0.0035187759063605387,0.03514171223797257,0.001012792221589829,0.05839860048696065,0.009654212459822207,0.04980110812215286,0.0017734448570551017
b3y8nuyk,True,1000,sum,['one_hot_gene'],5.0,500,2,5914.0,-0.117767252695002,-0.02202311794145606,0.05552596774265793,0.041410553231215584,0.28442168393395706,0.08501399311620794,0.031243585317999773,0.0398236759253744,0.0019051132383694,0.00444135472766483,0.043647602893737474,0.06664348976205275,-0.01026738658694426,0.2430583224216838,-0.04276294799535685,0.291852647863041,-0.015465301769209017,0.26758992981416263,0.001886827049059625,0.29297447773829466,-0.028215108063504024,0.2721909223556943,-0.02978063470762593,0.5615304787854808,0.016208624618990967,0.6150862789050862,0.021943048708448508,0.6008931592567174,0.0591742640143573,0.6131545101564686,-0.060781065574404526,0.5932288724770853,0.14409587886976147,0.2947189349830078,-0.0005035148632429664,0.3176027215971123,0.0924180753342442,0.31122327581796116,0.06079571103892405,0.2495513023825624,0.1386698746882566,0.2510673222954939,0.004040273489859651,0.00248628209728048,0.004062421319270911,0.002341920540001793,0.004595440060717294,0.002304465340499949,0.0027029887944078367,0.00254988114715523,0.001999758877035371,0.002761318328968072,0.03672722615741099,0.03546470086899592,0.04075284744682725,0.03438028202839065,0.040295737826142354,0.034108187021621605,0.03724314178663452,0.035191629221027296,0.031914634325817606,0.036641460947277375,0.06356314568883176,0.04986263227388301,0.06373712669450131,0.04839339355740402,0.06778967517784175,0.04800484705214619,0.051990275960104665,0.050496347859575255,0.04471866363203814,0.05254824762985034,-0.018964783473190906,0.01713623270890699,0.27353326003857525,0.02049028906138095,0.0013528474119532633,0.04695179329815459,0.5967786599161677,0.021652377195379345,0.08709520501358867,0.059796645867352886,0.2848327114152275,0.03260733122698424,0.0034801765082582126,0.0010830728906206324,0.0024887734907811047,0.0001827267939740403,0.03738671750856654,0.003542332111703564,0.03515725201746257,0.0010003502468127524,0.05835977743066353,0.00963800332678073,0.04986109367457177,0.0018182506553980756
vpyezdow,True,1000,sum,['one_hot_gene'],5.0,100,5,1104.0,-0.1063670928672482,-0.02056814734804635,0.0499389636799956,0.06663857438204639,0.22225360412319,-0.026671375407903583,0.0312127824413512,0.03976495656087794,0.0018856829004748016,0.004435031934755146,0.04342445049133957,0.06659603542820809,-0.0097880324174775,0.22752785900129713,-0.05466402178529561,0.2857663421875962,-0.01500739666217421,0.2610263334363443,0.004790934552289294,0.2866847256762739,-0.03104288539237099,0.259942728914493,-0.0031922182663939383,0.5431239447914424,-0.005031096968129523,0.5908116304518459,0.02715136727234169,0.5668262253065144,0.08047587590610664,0.599694425117328,-0.08175636991905404,0.5754865640131868,0.21082934546294424,0.2760922304022512,-0.022879462285224052,0.2979764490172689,0.05760656659320976,0.3018334422770297,0.06850276336215773,0.26701238111589576,0.0153438586049313,0.24953519650221936,0.004038356450896635,0.00253729410297174,0.004108785812734557,0.002362048616779939,0.00459336783287336,0.0023251171324091937,0.0026951241852114895,0.0025725650810419776,0.002005258575271017,0.0028077881547572806,0.03654222064599971,0.03555143195021906,0.041299159889872344,0.034536907685843214,0.04031264505669811,0.034246663159751514,0.03719362063431096,0.03513846295179479,0.03199313753656399,0.036842955380224154,0.06354806410030628,0.05037156045797807,0.06409981133150516,0.0486009116867157,0.06777438921062558,0.04821946839616954,0.05191458547664124,0.05072046018168583,0.044780113613869015,0.05298856626440539,-0.021142280341005803,0.022698108446545157,0.2641895978432009,0.024205949191505368,0.0035295116049741657,0.05888735497385803,0.5751885579360636,0.022038459292124987,0.06588061434760381,0.08876624508858054,0.27848993986293297,0.021797383286264422,0.0034881785713974114,0.0010882645961727726,0.002520962617592026,0.00019287789799478792,0.037468156752689025,0.0036632042640172397,0.03526328422556655,0.001019204553485837,0.058423392746589455,0.009675080837851615,0.0501801933973909,0.0019074879398282573
3zqkhvrj,True,1000,sum,['one_hot_gene'],5.0,200,5,2200.0,-0.1162139710726482,-0.023949351431688637,0.0637650990131898,0.02779267273440579,0.230269575271512,0.0539012578110389,0.03167900314982261,0.039857484217492765,0.001902465838050123,0.004449725464166038,0.043617265366482146,0.06670626255582034,-0.0174062431165507,0.22866035325464584,-0.04165746420122618,0.2855053893886029,-0.016237164499588674,0.2551308868002222,0.003256974405305479,0.2815772256447505,-0.02860832317837203,0.26151561839033843,-0.029352676364255124,0.5428029611092948,0.008868235966823436,0.5945344941043764,0.01853094838749015,0.5729408127746337,0.06814277344044077,0.591456312578557,-0.0631825611821286,0.5764221448113501,0.18305948565933836,0.2533459343793266,-0.046714817207452186,0.2838818844139921,0.09448887725798374,0.3163511869102885,0.06926078996894065,0.22176498031468184,0.030770689308645634,0.25173439713144113,0.004068823290800887,0.0025335742652738314,0.004058114548549897,0.002362911616151594,0.0045989330888949985,0.002343666648578821,0.002699278300396751,0.002590985233680619,0.0020005236347308913,0.002801820588986941,0.036827636264514574,0.03560878570312878,0.04086738593751454,0.034514010362083535,0.04030141924018041,0.03429184738649191,0.03713610336015556,0.03530629279924133,0.03192985132608784,0.03674494252833317,0.06378732860687056,0.050334622927700884,0.06370333231903882,0.048609789303715296,0.0678154340021134,0.04841143097016263,0.051954579205270746,0.05090172132335624,0.044727213581117385,0.05293222637474208,-0.02013044411808642,0.01661954624450984,0.262477894695712,0.0228778307776028,0.0006013440496741261,0.04979278763888917,0.5756313450756424,0.02057501981650045,0.06617300499749125,0.08436639846189121,0.2654156766299461,0.03596410159090052,0.0034851345726746854,0.001087564414747152,0.0025265916705343614,0.0001872157639040607,0.03741247922569059,0.003562302218668302,0.03529317575585575,0.0009768784048513198,0.05839757754288218,0.009673256289749816,0.05023795817993543,0.0018504149688045278
