cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,elastic_net.alpha,elastic_net.l1_ratio,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
False,10000,mean,['fudt_downstream'],0.5,0.9,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['fudt_downstream'],0.5,0.5,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['fudt_downstream'],0.5,0.1,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['fudt_downstream'],0.1,0.9,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['fudt_downstream'],0.1,0.5,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['fudt_downstream'],0.1,0.1,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],1.0,0.9,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],1.0,0.5,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],1.0,0.1,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],0.5,0.9,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],0.5,0.5,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],0.5,0.1,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],0.1,0.9,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],0.1,0.5,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
False,10000,mean,['calm'],0.1,0.1,768.0,-0.0009321385750113986,-0.0002611093842399548,NaN,NaN,NaN,NaN,0.10738317668437958,0.11110330373048782,0.020448585972189903,0.01997297070920467,0.1429985523429867,0.14132576095392047,-8.76853759192997e-05,0.0,-2.358249882661312e-05,0.0,-1.2011776906462046e-08,0.0,-0.0003386515976551152,0.0,-2.33081081140174e-05,0.0,,,,,,,,,,,,,,,,,,,,,0.01958346366882324,0.020055558532476425,0.02035294659435749,0.019863126799464222,0.019552309066057205,0.020063262432813644,0.020864741876721386,0.019735507667064667,0.01945539191365242,0.02008751221001148,0.10781782120466232,0.10831107944250108,0.10961532592773438,0.1078275740146637,0.1055120974779129,0.10881421715021132,0.1092987060546875,0.10772388428449632,0.1085413619875908,0.10809500515460968,0.13994092921237603,0.14161764908540328,0.1426637536109207,0.1409366056050174,0.1398295715006565,0.14164484612160672,0.1444463287062755,0.14048312235661858,0.1394825864172744,0.14173042090536342,-9.464791845839037e-05,0.00014025146140146373,0.0,0.0,,,,,,,,,0.019961770623922348,0.0006195905989215144,0.01996099352836609,0.00015478227926459662,0.10815706253051757,0.0016346630349491184,0.10815435200929642,0.00043462451079797894,0.14127263388950065,0.0021833282636460724,0.14128252881480186,0.0005483840588079255
